fullStreetName,CoordList
Regent Street,"[(-89.47580615040123, 43.06801603852477), (-89.47658439886402, 43.06801628084447), (-89.4766141099752, 43.06801616141459), (-89.47664381783326, 43.06801652803453), (-89.47667350770503, 43.0680173789111), (-89.47670316363214, 43.06801871495204), (-89.47673277210907, 43.068020534363576), (-89.47676231717676, 43.068022837153315), (-89.47679178533042, 43.068025622427676), (-89.47682116183621, 43.06802888749343), (-89.47685043196174, 43.06803263145762), (-89.47687958097383, 43.068036852527065), (-89.47690859413935, 43.068041548908774), (-89.47693745795195, 43.068046717908935), (-89.47696615645002, 43.06805235683503)]"
Regent Street,"[(-89.46125749783185, 43.06961089567412), (-89.4632620986723, 43.06893024274791)]"
Regent Street,"[(-89.46131814349263, 43.06970765948236), (-89.4632741218646, 43.06904657590543)]"
Regent Street,"[(-89.41277305824505, 43.06780756631132), (-89.41279854321617, 43.06780255843658), (-89.4128241963013, 43.06779803572575), (-89.41285000154053, 43.06779400267793), (-89.41287593929127, 43.06779046019155), (-89.4129019948217, 43.06778741096564), (-89.41292814848906, 43.067784857698776), (-89.41295438310615, 43.06778280218974), (-89.41298068271377, 43.06778124443722), (-89.41300702766932, 43.06778018713986), (-89.41303340201348, 43.06777963029635), (-89.41305978610396, 43.067779574805215), (-89.41308616398162, 43.067780019765024), (-89.41346166111809, 43.067780049126625)]"
Regent Street,"[(-89.41346166111809, 43.067780049126625), (-89.4136563933471, 43.067780063868355), (-89.41367842036476, 43.06778025453672), (-89.41370043135576, 43.067780928555294), (-89.41372240422263, 43.06778208412215), (-89.41374431932284, 43.06778372213599), (-89.41376615824207, 43.06778583989521), (-89.41378790133818, 43.067788435598175), (-89.41380952896897, 43.06779150744328), (-89.41383102149263, 43.067795051828746), (-89.41385235926704, 43.06779906605288), (-89.41387352387788, 43.06780354651402), (-89.41389449691097, 43.06780848961055), (-89.41391525749684, 43.06781388994037)]"
Regent Street,"[(-89.41277305824505, 43.06780756631132), (-89.41279329775571, 43.06781583453154), (-89.41281388600581, 43.0678236293223), (-89.41283479844252, 43.06783094258062), (-89.41285601787918, 43.06783776620391), (-89.41287751976257, 43.06784409478936), (-89.41289928567802, 43.06784992203463), (-89.41292129107259, 43.06785523983664), (-89.41294351507561, 43.06786004549319), (-89.41296593558927, 43.067864332701724), (-89.41298852928762, 43.0678680978598), (-89.41301127530024, 43.06787133646511), (-89.41303414907324, 43.06787404581529), (-89.41305712728051, 43.06787622320807), (-89.41308019027898, 43.06787786594156), (-89.41310331105915, 43.06787897311336)]"
Regent Street,"[(-89.39789074933509, 43.067581203470894), (-89.39810771053192, 43.06758421343644)]"
Regent Street,"[(-89.39515742174049, 43.0672131853702), (-89.3951763026706, 43.06721181087526), (-89.39519523984455, 43.06721095575034), (-89.39521420748007, 43.06721062358966), (-89.39523317979739, 43.067210812586985), (-89.39525212856022, 43.067211523635706), (-89.39527102676071, 43.06721275582944), (-89.3952898498472, 43.067214506462086), (-89.39530856958444, 43.06721677372679), (-89.39537621052045, 43.067225126375), (-89.3954439634114, 43.0672329767516), (-89.39551182088964, 43.067240324854595), (-89.39557977558754, 43.06724717068216), (-89.3956478213663, 43.06725351153233), (-89.39571595208548, 43.06725934830367), (-89.3957841591502, 43.06726468009396), (-89.39585243519345, 43.067269505101116)]"
Regent Street,"[(-89.39511204059899, 43.06707747229839), (-89.3952012887716, 43.06709870254974), (-89.39529036127638, 43.06712032783555), (-89.39537925320417, 43.06714234815511), (-89.39546796210126, 43.06716476350821), (-89.39555648305914, 43.06718757209396), (-89.39564481485168, 43.06721077391249), (-89.39573295257048, 43.06723436716291), (-89.39585243519345, 43.067269505101116)]"
Regent Street,"[(-89.46832187883658, 43.06810580895408), (-89.46852214688488, 43.06810626546565)]"
Regent Street,"[(-89.4683214128793, 43.06800007667009), (-89.46852017299281, 43.06799891090554)]"
Regent Street,"[(-89.4632620986723, 43.06893024274791), (-89.46332029322139, 43.06891028277189), (-89.46337877901014, 43.06889078891505), (-89.46343755112946, 43.06887176207882), (-89.46349660344487, 43.0688532067655), (-89.46355592613588, 43.06883512297818), (-89.46361551552242, 43.06881751341812), (-89.46367536178627, 43.06880038168883), (-89.46373545879032, 43.06878372779217), (-89.46379579917122, 43.068767554430764), (-89.4638563767936, 43.068751864306726), (-89.46602523123234, 43.068211479536515), (-89.46608439800988, 43.06819703091411), (-89.46614379470883, 43.0681831024327), (-89.46620341519207, 43.068169694094266), (-89.46626324964146, 43.068156808602595), (-89.46632328946646, 43.06814444866092), (-89.46638352607464, 43.06813261427229), (-89.4664439508763, 43.06812130904012), (-89.46650455650668, 43.068110532966934), (-89.46656533314717, 43.06810028785651), (-89.46662627097957, 43.06809057641267), (-89.46668736386705, 43.0680813986375), (-89.46674860199163, 43.06807275723501), (-89.46680997553328, 43.068064652208655), (-89.46687147712812, 43.06805708446133), (-89.46693309818522, 43.06805005579627), (-89.46699482888596, 43.068043568017394), (-89.46705666063752, 43.06803762022779), (-89.46711858484905, 43.06803221423084), (-89.4671805929296, 43.06802735183007), (-89.46724267505802, 43.06802303122888), (-89.4673048238718, 43.06801925513042), (-89.46736702955111, 43.068016023538505), (-89.46742928350383, 43.06801333645635), (-89.4674915771384, 43.068011194787466), (-89.46755390063508, 43.06800959853562), (-89.46761624540234, 43.06800854860426), (-89.4683214128793, 43.06800007667009)]"
Regent Street,"[(-89.4632741218646, 43.06904657590543), (-89.46331582336775, 43.06903005844223), (-89.46335784803347, 43.069013987298966), (-89.46340018972751, 43.06899836787807), (-89.46344283617469, 43.06898320198383), (-89.4634857787843, 43.06896849321938), (-89.46352901019262, 43.06895424428741), (-89.4635725205818, 43.06894045969164), (-89.46361629890458, 43.068927141236), (-89.46366033779732, 43.068914291623074), (-89.46370462866882, 43.06890191355606), (-89.4637491592453, 43.06889001063952), (-89.46379392216264, 43.068878584676014), (-89.46601962460633, 43.06832043651943), (-89.46607838528284, 43.06830621038145), (-89.46613736358485, 43.068292476486356), (-89.46619655092118, 43.0682792366374), (-89.46625594115524, 43.06826649173666), (-89.46631552446813, 43.06825424358789), (-89.4663752947247, 43.068242494893354), (-89.46643524456009, 43.06823124565571), (-89.4664953641555, 43.068220497678645), (-89.46655564737584, 43.06821025366461), (-89.46661608562867, 43.06820051361661), (-89.46667667277815, 43.0681912793371), (-89.46673739777735, 43.06818255173016), (-89.46679825571807, 43.06817433259771), (-89.46685923678044, 43.0681666219434), (-89.46692033360101, 43.06815942157005), (-89.4669815388151, 43.068152731480474), (-89.46704284383247, 43.06814655437811), (-89.46710424006007, 43.06814088936605), (-89.4671657213616, 43.06813573734668), (-89.46722727914613, 43.06813110012342), (-89.46728890359304, 43.06812697679999), (-89.46735058979448, 43.068123369178394), (-89.46741232670199, 43.068120276362755), (-89.46747410818077, 43.06811770105572), (-89.4675359256366, 43.06811564056037), (-89.46759777047917, 43.068114097580334), (-89.46832187883658, 43.06810580895408)]"
Regent Street,"[(-89.39683046782413, 43.06742613459977), (-89.39676815237634, 43.06753880022686)]"
Regent Street,"[(-89.39810771053192, 43.06758421343644), (-89.39819327067724, 43.06758504512761), (-89.39827882081705, 43.067586355607794), (-89.39836435481575, 43.06758814307561), (-89.39844986776382, 43.067590409330165), (-89.39853535475294, 43.06759315347052), (-89.39862080964704, 43.06759637459528), (-89.39870622999211, 43.06760007450419), (-89.3987916084251, 43.06760425049558), (-89.39887694126423, 43.06760890436896), (-89.39896222360144, 43.06761403432325), (-89.3990474505277, 43.067619641257664), (-89.39913261590657, 43.067625725171084), (-89.39921771483026, 43.06763228336227)]"
Regent Street,"[(-89.39810733223315, 43.06771619014445), (-89.39819313353006, 43.06771300112382), (-89.39827889451736, 43.06770926566755), (-89.3983646078259, 43.067704985574395), (-89.39845026731514, 43.0677001608432), (-89.39853586561696, 43.06769479057248), (-89.39862139904552, 43.06768887656178), (-89.39870685777703, 43.06768241880922), (-89.39879223689825, 43.06767541821411), (-89.39887753026854, 43.067667874775346), (-89.39896273174723, 43.0676597884918), (-89.39904783273776, 43.0676511611623), (-89.39913282955486, 43.06764199278621), (-89.39921771483026, 43.06763228336227)]"
Regent Street,"[(-89.39810771053192, 43.06758421343644), (-89.39810733223315, 43.06771619014445)]"
Regent Street,"[(-89.39517494312585, 43.06694772463411), (-89.39525984719084, 43.06697561638106)]"
Regent Street,"[(-89.39525984719084, 43.06697561638106), (-89.39683046782413, 43.06742613459977)]"
Regent Street,"[(-89.39585243519345, 43.067269505101116), (-89.39676815237634, 43.06753880022686)]"
Regent Street,"[(-89.39502083241479, 43.06705508937876), (-89.39511204059899, 43.06707747229839)]"
Regent Street,"[(-89.42863075348184, 43.06795118867537), (-89.42897477204582, 43.06799067353555)]"
Regent Street,"[(-89.44867368814633, 43.068069770150295), (-89.44986653026687, 43.068086030319584)]"
Regent Street,"[(-89.44744583944234, 43.06806010302759), (-89.44867368814633, 43.068069770150295)]"
Regent Street,"[(-89.44640099097656, 43.06810289265112), (-89.44640935670516, 43.06809733274407), (-89.44641814735496, 43.06809213638841), (-89.44642733224042, 43.06808732069248), (-89.4464368819043, 43.06808290366442), (-89.4464467632042, 43.068078897912756), (-89.4464569454533, 43.06807531694531), (-89.44646739182653, 43.0680721742714), (-89.44647806795275, 43.0680694797994), (-89.44648893946021, 43.068067241637465), (-89.44649996829402, 43.068065467894556), (-89.44651112008164, 43.06806416487856), (-89.44652235431114, 43.06806333619857), (-89.44653363660906, 43.06806298546225), (-89.44654492646184, 43.06806311267815), (-89.44744583944234, 43.06806010302759)]"
Regent Street,"[(-89.42816538766132, 43.06793906599285), (-89.42831700399107, 43.06793752694236), (-89.42836191639935, 43.06793809250691), (-89.42840681166747, 43.0679391207079), (-89.42845168365777, 43.067940610645685), (-89.42849652255005, 43.06794256322088), (-89.42854131975132, 43.067944977533905), (-89.42858606666874, 43.067947852685215), (-89.42863075348184, 43.06795118867537)]"
Regent Street,"[(-89.42644974468469, 43.06793288831292), (-89.42816538766132, 43.06793906599285)]"
Regent Street,"[(-89.41876556513711, 43.06786718233483), (-89.42122620464701, 43.0678904105713)]"
Regent Street,"[(-89.42122620464701, 43.0678904105713), (-89.42379749097451, 43.06791411819069)]"
Regent Street,"[(-89.42379749097451, 43.06791411819069), (-89.42559211745227, 43.067921369353634)]"
Regent Street,"[(-89.44986653026687, 43.068086030319584), (-89.44998739313039, 43.06808778236427)]"
Regent Street,"[(-89.42559211745227, 43.067921369353634), (-89.42644974468469, 43.06793288831292)]"
Regent Street,"[(-89.39676815237634, 43.06753880022686), (-89.39694092693293, 43.067592418093334), (-89.39698261910608, 43.06760373439769), (-89.39702455703495, 43.06761455028335), (-89.39706673212717, 43.06762486034754), (-89.39710913210504, 43.067634664587274), (-89.39715174469306, 43.06764395759903), (-89.39719455884149, 43.067652738480035), (-89.39723756227332, 43.0676610054272), (-89.3972807463953, 43.06766875483799), (-89.39732409647489, 43.06767598490883), (-89.39736760146278, 43.067682693836865), (-89.39741125153681, 43.0676888807198), (-89.3974550331925, 43.067694542854156), (-89.39749893538003, 43.06769967933727), (-89.39754294704996, 43.06770428836648), (-89.39758705469737, 43.0677083681385), (-89.3976312484998, 43.06771191865113), (-89.39767551495194, 43.06771493900126), (-89.39771984300427, 43.06771742738628), (-89.39776422037885, 43.06771938380341), (-89.39780863602542, 43.06772080825027), (-89.3978530776668, 43.06772169892408), (-89.39789753302463, 43.06772205672218), (-89.39794198982095, 43.067721881641994), (-89.39798643700593, 43.067721172781106), (-89.39810733223315, 43.06771619014445)]"
Regent Street,"[(-89.39683046782413, 43.06742613459977), (-89.3970119293679, 43.06747920612431), (-89.39704341901941, 43.06748869654875), (-89.39707515931424, 43.06749772706668), (-89.39710713920475, 43.06750629317487), (-89.39713934395914, 43.06751439216966), (-89.3971717613012, 43.0675220213478), (-89.39720437895531, 43.06752917620595), (-89.3972371846448, 43.06753585494104), (-89.3972701648659, 43.06754205394954), (-89.39730330611395, 43.06754777232833), (-89.39733659611248, 43.067553007374165), (-89.39737002135772, 43.06755775548367), (-89.39740356834459, 43.067562016653724), (-89.39743722356886, 43.06756578818103), (-89.39747097475339, 43.067569069162744), (-89.3975048083937, 43.06757185779564), (-89.39753871098448, 43.067574154076766), (-89.39757266902164, 43.067575955302736), (-89.3976066689998, 43.06757726147076), (-89.39789074933509, 43.067581203470894)]"
Regent Street,"[(-89.45562407275479, 43.06936563079733), (-89.45675741096395, 43.06975956845425), (-89.45681123117215, 43.069778174437054), (-89.45686534703202, 43.069796315851704), (-89.456919749946, 43.06981398819987), (-89.45697443254576, 43.0698311896832), (-89.45702938746344, 43.06984791940341), (-89.45708460732911, 43.06986417286183), (-89.4571400835476, 43.06987995006072), (-89.45719580997674, 43.06989524650109), (-89.45725177802079, 43.06991006128509), (-89.45730797908351, 43.06992439261479), (-89.45736440702407, 43.06993823869155), (-89.45742105324518, 43.06995159591719), (-89.45747790915159, 43.06996446429416), (-89.45753496860245, 43.06997684202378), (-89.45759222300026, 43.069988725507976), (-89.45764966252209, 43.07000011474952), (-89.45770728225459, 43.07001100794943), (-89.45776507237316, 43.0700214024102), (-89.45782302551075, 43.07003129903395), (-89.45788113306965, 43.07004069422277), (-89.45793938768182, 43.07004958707854), (-89.45799778075175, 43.07005797760371), (-89.45805630491066, 43.070065864000256), (-89.45811495156202, 43.07007324447042), (-89.45817371211031, 43.070080119016716), (-89.4582325791868, 43.070086485841124), (-89.45829154542311, 43.07009234404558), (-89.45835059976882, 43.07009769453369), (-89.45840973730944, 43.07010253370634), (-89.45846894699507, 43.07010686336715), (-89.45852826824904, 43.07010883649167), (-89.45858761865675, 43.07011027581488), (-89.45864698716812, 43.07011118314058), (-89.45870636764194, 43.070111556670426), (-89.45876574902708, 43.07011139640796), (-89.45882512272847, 43.07011070325605), (-89.45888448137823, 43.07010947721703), (-89.45894381515247, 43.07010771739394), (-89.45900311545658, 43.070105425589844), (-89.45906237246669, 43.07010260090781), (-89.45912157758778, 43.07009924425085), (-89.45918072222415, 43.070095355621746), (-89.45923979778131, 43.070090936823604), (-89.45929879443594, 43.07008598785973), (-89.45935770482019, 43.07008050873257), (-89.45941651788412, 43.07007450124611), (-89.45947522748753, 43.070067965402494), (-89.45953382258112, 43.07006090390576), (-89.45959229579654, 43.07005331585844), (-89.45965063731161, 43.070045203064126), (-89.45970883975954, 43.07003656732558), (-89.4597668933178, 43.07002740954635), (-89.45982478939136, 43.070017730629594), (-89.45988251938638, 43.07000753327874), (-89.4599400734798, 43.06999681749722), (-89.45999744553262, 43.06998558508758), (-89.46005462572346, 43.069973838753505), (-89.4601116042302, 43.069961580298944), (-89.4601683749136, 43.06994881062618), (-89.46022492672387, 43.069935531539436), (-89.46028125352345, 43.06992174664152), (-89.46033734426152, 43.06990745593642), (-89.46039319279997, 43.06989266212681), (-89.46044879054571, 43.069877368816364), (-89.46050412767653, 43.06986157690881), (-89.46055919805417, 43.06984528910687), (-89.46061399062977, 43.06982850811496), (-89.46066849926535, 43.06981123663589), (-89.46125749783185, 43.06961089567412)]"
